7,3585987	25,2026399
4,4747323	6,3706502
6,9890937	25,2669163
6,9921403	24,5222269
3,6878443	6,8789924
6,2610971	25,5648934
3,5591119	6,675649
3,3990574	5,4171807
8,0181163	24,7065872
3,4334444	6,7971933
5,893176	25,3323081
4,1594773	6,8020844
7,8996894	24,7870634
7,8730716	24,7235762
7,3529667	25,6720684
4,0880595	7,2448076
7,9974963	24,7035045
4,1413413	5,7946517
7,5877187	25,5339637
6,6544249	24,9038354
7,6859775	25,3054246
5,9719942	24,5783121
3,0044279	5,7607425
5,1568366	25,0711687
7,3093829	24,6570211
5,0390666	6,6301838
7,3204091	24,5913259
6,4158258	25,9252687
6,1609678	25,0854585
7,6526767	24,6479622
4,9823629	5,7729603
7,1246137	24,7840087
5,7927172	25,066731
7,7095016	25,5288061
6,0143176	25,1509743
4,5998736	6,497135
3,505854	6,7455949
7,1322456	23,9488408
3,7987094	7,7478346
6,7339309	25,6454376
4,1887968	6,9424672
7,3433267	25,2316597
7,7066251	24,4009759
4,1359802	6,6760935
6,4909347	24,8670122
7,5696592	24,6606494
6,8812586	24,6293754
6,0829273	24,7386441
6,8350816	25,4335124
3,5234157	7,2040232
3,1851311	6,4620642
3,5745218	6,7571966
3,7902728	7,401492
4,4198703	6,0884125
5,1908199	6,3706867
4,0179107	6,2867535
7,0941531	25,1753605
7,8236475	25,1850413
6,9340694	25,2169764
7,7560871	25,1022065
3,5766629	6,4898289
6,3564846	24,0205191
6,3400767	24,7497954
6,638616	24,8300414
6,6269319	25,3215452
6,6826796	25,1912952
4,1612737	6,2972354
7,9384973	25,4124166
7,2862158	25,0675271
6,7102504	24,7523326
8,0582734	25,1659504
7,9528092	25,5966676
7,7172324	25,5591758
7,3774343	24,9716619
4,9541528	7,0982671
3,4814115	7,1835077
3,4553459	7,1050006
7,1270821	25,6070608
4,0033351	7,3015269
6,8622588	25,1398359
7,8629111	24,5629994
3,9588847	7,1869307
6,3034638	25,7437916
7,9363057	25,1799127
6,7494029	25,005498
7,9299525	25,8054285
3,957255	6,5847092
4,6405016	6,0637874
6,8118685	25,069835
6,5389916	24,8636062
3,8555915	6,7641236
7,4471214	25,4972659
5,3901538	25,0190396
6,8386319	25,0721959
6,3629962	25,8763332
4,8479956	6,738217
7,3413916	24,7333675
4,4213452	6,7761693
3,7980703	6,306047
6,4396195	25,4302994
6,7915967	25,2804804
4,9173369	6,4098636
6,3640542	25,5025408
7,0275175	25,4970798
7,762649	24,5840801
6,3461349	24,4997515
3,0222493	6,99208
6,9613206	25,3280023
3,4493719	7,3256414
7,7116676	25,4211049
7,004636	25,5568665
7,1203143	25,3294487
7,7185344	25,5979693
3,5183359	7,0109813
7,2728566	25,1277529
3,9160895	6,5852325
4,4441949	7,3296278
3,2953966	7,2361295
7,3816091	25,0710641
7,0026464	24,8168271
6,9592164	25,8748269
3,1663021	6,4407041
6,5650809	24,8073521
3,5344745	6,8508312
6,6551464	25,5264001
8,6216931	24,377477
3,7042161	6,6613737
7,1399037	26,331898
7,6073693	25,2517029
8,1362377	24,7983822
3,4905277	6,3450914
6,9100437	26,1245136
7,3306737	25,2794928
4,3430369	6,8114619
8,0582211	25,6052109
7,6118563	24,3521126
6,1690208	25,4914978
4,2655093	6,7153985
6,6689828	25,0023378
7,4957504	25,3967289
4,500951	7,4369558
7,7646711	24,6533638
3,0984626	7,610426
5,0730304	6,9830475
6,7630685	24,8256349
3,2810861	7,0044525
8,5650334	24,2788458
7,6044774	25,2352233
7,2145966	25,5741835
6,9930249	25,1476727
4,4376606	6,3341033
4,9511046	6,9647444
4,5916778	7,0353233
5,884908	25,479624
6,7572014	25,2129881
8,2658468	25,1728595
6,4783516	24,3210354
7,6538794	24,3706287
4,6582375	6,7035371
3,0095007	6,5944124
6,8604074	25,3997227
7,1501807	25,9698594
4,8830943	6,4526455
6,5878475	23,890681
6,7757811	25,1944886
7,1035123	25,4228442
6,7233836	25,2705685
7,1453457	24,8978491
6,7513011	25,151742
4,5150036	6,3437964
7,7734952	25,0645828
6,1252409	24,4908735
6,4928901	25,7442144
7,147527	25,128093
7,0510445	23,7165456
7,6989053	26,1513873
4,1006309	5,8690693
2,991685	6,7816413
7,3656184	24,6070275
6,7621936	25,6561897
3,9264428	6,8032635
3,8598335	6,6338112
8,165864	25,5762086
6,8592646	25,3415724
6,658659	25,110008
6,3215068	24,7971113
3,3330216	6,1537753
3,624901	7,2162345
7,3723878	24,6292125
3,1019733	6,6697535
7,5530717	25,6168835
6,9626361	24,9191935
7,8239179	25,6314447
6,6192874	25,4553503
4,5118631	6,395198
3,3640853	6,3125417
4,1506322	7,0461438
7,3472237	25,4516546
3,7945693	6,6478572
4,0586663	7,0561518
2,7875483	6,3498424
7,2488205	25,1124627
5,950499	25,6359505
3,334991	6,1930625
4,1074259	6,2598538
6,5707242	24,5235611
